iter	Passed	Remaining
3222	76240	160311
3223	76265	160289
3224	76289	160267
3225	76313	160244
3226	76338	160222
3227	76362	160200
3228	76387	160180
3229	76411	160155
3230	76435	160132
3231	76459	160111
3232	76483	160087
3233	76506	160062
3234	76529	160037
3235	76554	160017
3236	76578	159993
3237	76602	159971
3238	76627	159950
3239	76651	159927
3240	76674	159902
3241	76698	159880
3242	76721	159855
3243	76746	159833
3244	76770	159810
3245	76796	159790
3246	76820	159768
3247	76845	159746
3248	76865	159716
3249	76887	159689
3250	76910	159664
3251	76934	159640
3252	76956	159613
3253	76978	159586
3254	77002	159564
3255	77026	159541
3256	77048	159513
3257	77072	159490
3258	77096	159468
3259	77119	159443
3260	77143	159421
3261	77166	159394
3262	77192	159376
3263	77215	159351
3264	77239	159328
3265	77263	159305
3266	77287	159283
3267	77311	159260
3268	77336	159238
3269	77359	159214
3270	77380	159185
3271	77401	159156
3272	77425	159132
3273	77450	159110
3274	77473	159087
3275	77497	159063
3276	77522	159042
3277	77546	159019
3278	77568	158993
3279	77592	158970
3280	77616	158946
3281	77639	158922
3282	77664	158900
3283	77687	158876
3284	77710	158851
3285	77735	158830
3286	77761	158810
3287	77784	158786
3288	77807	158762
3289	77831	158739
3290	77855	158715
3291	77877	158687
3292	77903	158668
3293	77926	158645
3294	77950	158622
3295	77975	158599
3296	77998	158576
3297	78022	158552
3298	78045	158528
3299	78069	158504
3300	78093	158481
3301	78117	158458
3302	78141	158436
3303	78165	158413
3304	78189	158390
3305	78211	158363
3306	78235	158340
3307	78258	158314
3308	78282	158292
3309	78305	158267
3310	78330	158246
3311	78355	158225
3312	78379	158202
3313	78402	158176
3314	78424	158150
3315	78449	158129
3316	78472	158104
3317	78496	158081
3318	78519	158056
3319	78545	158037
3320	78570	158016
3321	78595	157994
3322	78619	157972
3323	78642	157947
3324	78666	157924
3325	78690	157900
3326	78714	157878
3327	78738	157855
3328	78761	157830
3329	78785	157807
3330	78808	157781
3331	78832	157759
3332	78855	157734
3333	78878	157709
3334	78902	157686
3335	78927	157666
3336	78952	157643
3337	78976	157622
3338	78999	157595
3339	79022	157571
3340	79044	157544
3341	79067	157520
3342	79090	157494
3343	79114	157472
3344	79138	157449
3345	79159	157419
3346	79183	157396
3347	79206	157372
3348	79229	157346
3349	79253	157324
3350	79276	157299
3351	79301	157278
3352	79325	157255
3353	79352	157237
3354	79376	157214
3355	79400	157191
3356	79422	157165
3357	79444	157139
3358	79469	157117
3359	79493	157093
3360	79517	157071
3361	79542	157050
3362	79567	157028
3363	79590	157004
3364	79614	156981
3365	79637	156957
3366	79661	156932
3367	79684	156908
3368	79707	156884
3369	79731	156860
3370	79754	156835
3371	79777	156809
3372	79800	156784
3373	79823	156760
3374	79847	156736
3375	79870	156713
3376	79893	156688
3377	79917	156664
3378	79941	156642
3379	79964	156617
3380	79987	156592
3381	80012	156570
3382	80035	156546
3383	80059	156522
3384	80082	156498
3385	80106	156474
3386	80128	156448
3387	80153	156426
3388	80178	156405
3389	80201	156380
3390	80225	156358
3391	80249	156335
3392	80274	156314
3393	80297	156288
3394	80317	156258
3395	80341	156235
3396	80364	156210
3397	80388	156186
3398	80411	156163
3399	80436	156142
3400	80459	156117
3401	80483	156092
3402	80506	156068
3403	80530	156046
3404	80555	156024
3405	80579	156002
3406	80603	155979
3407	80626	155953
3408	80649	155928
3409	80673	155904
3410	80697	155881
3411	80720	155857
3412	80744	155834
3413	80768	155811
3414	80794	155792
3415	80817	155768
3416	80840	155742
3417	80864	155719
3418	80887	155694
3419	80910	155668
3420	80933	155644
3421	80957	155621
3422	80980	155597
3423	81003	155573
3424	81027	155548
3425	81050	155524
3426	81073	155500
3427	81095	155472
3428	81118	155447
3429	81142	155423
3430	81166	155401
3431	81190	155378
3432	81214	155355
3433	81237	155331
3434	81261	155307
3435	81287	155288
3436	81311	155266
3437	81334	155241
3438	81358	155217
3439	81383	155195
3440	81406	155171
3441	81430	155147
3442	81453	155124
3443	81477	155101
3444	81501	155076
3445	81525	155054
3446	81549	155032
3447	81573	155009
3448	81596	154984
3449	81618	154957
3450	81642	154933
3451	81666	154910
3452	81689	154885
3453	81711	154859
3454	81734	154833
3455	81758	154810
3456	81780	154784
3457	81802	154758
3458	81825	154732
3459	81848	154707
3460	81870	154680
3461	81893	154655
3462	81916	154630
3463	81939	154606
3464	81962	154581
3465	81986	154558
3466	82010	154535
3467	82032	154508
3468	82055	154484
3469	82079	154461
3470	82103	154436
3471	82125	154411
3472	82149	154387
3473	82172	154362
3474	82194	154336
3475	82218	154313
3476	82241	154287
3477	82264	154262
3478	82287	154238
3479	82311	154214
3480	82336	154194
3481	82361	154172
3482	82384	154149
3483	82408	154124
3484	82431	154101
3485	82454	154076
3486	82479	154053
3487	82503	154032
3488	82528	154010
3489	82551	153985
3490	82573	153959
3491	82597	153935
3492	82621	153913
3493	82643	153886
3494	82666	153862
3495	82688	153834
3496	82711	153810
3497	82735	153787
3498	82762	153769
3499	82784	153742
3500	82807	153717
3501	82828	153689
3502	82851	153663
3503	82874	153639
3504	82899	153618
3505	82924	153597
3506	82949	153576
3507	82972	153551
3508	82996	153527
3509	83019	153502
3510	83043	153480
3511	83064	153451
3512	83088	153429
3513	83112	153405
3514	83135	153381
3515	83159	153357
3516	83179	153326
3517	83201	153301
3518	83225	153278
3519	83248	153253
3520	83272	153229
3521	83296	153206
3522	83318	153180
3523	83342	153156
3524	83365	153132
3525	83389	153109
3526	83411	153083
3527	83434	153057
3528	83458	153034
3529	83482	153011
3530	83506	152988
3531	83530	152965
3532	83554	152943
3533	83578	152919
3534	83600	152893
3535	83623	152869
3536	83647	152846
3537	83670	152819
3538	83693	152795
3539	83716	152770
3540	83741	152748
3541	83764	152724
3542	83787	152700
3543	83811	152676
3544	83834	152652
3545	83860	152632
3546	83883	152607
3547	83905	152581
3548	83930	152559
3549	83952	152532
3550	83975	152508
3551	83998	152483
3552	84022	152461
3553	84044	152433
3554	84068	152410
3555	84090	152385
3556	84113	152359
3557	84139	152339
3558	84162	152315
3559	84185	152290
3560	84209	152267
3561	84234	152246
3562	84259	152225
3563	84284	152204
3564	84309	152183
3565	84335	152163
3566	84359	152140
3567	84384	152119
3568	84410	152099
3569	84435	152078
3570	84460	152057
3571	84485	152036
3572	84508	152011
3573	84534	151991
3574	84558	151969
3575	84582	151944
3576	84607	151925
3577	84631	151902
3578	84656	151879
3579	84679	151856
3580	84704	151834
3581	84730	151815
3582	84756	151796
3583	84780	151771
3584	84805	151750
3585	84829	151727
3586	84853	151704
3587	84876	151679
3588	84898	151653
3589	84922	151630
3590	84946	151606
3591	84971	151585
3592	84995	151562
3593	85018	151538
3594	85041	151514
3595	85064	151487
3596	85086	151462
3597	85109	151437
3598	85133	151414
3599	85157	151390
3600	85180	151365
3601	85204	151343
3602	85227	151319
3603	85251	151296
3604	85275	151271
3605	85298	151247
3606	85321	151223
3607	85344	151198
3608	85367	151173
3609	85391	151150
3610	85415	151126
3611	85438	151101
3612	85463	151081
3613	85489	151060
3614	85512	151036
3615	85535	151011
3616	85558	150987
3617	85582	150964
3618	85604	150938
3619	85629	150915
3620	85651	150890
3621	85675	150866
3622	85700	150844
3623	85724	150821
3624	85747	150797
3625	85771	150773
3626	85794	150748
3627	85816	150723
3628	85841	150701
3629	85864	150676
3630	85887	150651
3631	85909	150625
3632	85934	150603
3633	85957	150579
3634	85981	150557
3635	86005	150533
3636	86029	150510
3637	86052	150484
3638	86075	150460
3639	86098	150435
3640	86122	150412
3641	86145	150388
3642	86171	150368
3643	86194	150343
3644	86217	150318
3645	86239	150292
3646	86262	150268
3647	86285	150242
3648	86307	150217
3649	86328	150187
3650	86352	150164
3651	86374	150139
3652	86398	150116
3653	86422	150092
3654	86446	150069
3655	86469	150044
3656	86494	150022
3657	86519	150001
3658	86543	149979
3659	86567	149955
3660	86590	149931
3661	86614	149907
3662	86638	149885
3663	86661	149860
3664	86685	149837
3665	86710	149815
3666	86733	149791
3667	86757	149767
3668	86781	149744
3669	86803	149718
3670	86827	149695
3671	86850	149670
3672	86874	149647
3673	86897	149622
3674	86922	149600
3675	86945	149577
3676	86970	149555
3677	86994	149532
3678	87018	149509
3679	87042	149486
3680	87065	149460
3681	87089	149439
3682	87114	149416
3683	87137	149391
3684	87160	149368
3685	87184	149344
3686	87208	149320
3687	87231	149296
3688	87254	149272
3689	87278	149249
3690	87302	149226
3691	87325	149201
3692	87348	149176
3693	87371	149150
3694	87395	149128
3695	87419	149104
3696	87442	149079
3697	87467	149059
3698	87491	149036
3699	87515	149012
3700	87539	148989
3701	87564	148968
3702	87587	148944
3703	87610	148919
3704	87632	148892
3705	87656	148868
3706	87680	148845
3707	87703	148821
3708	87727	148797
3709	87749	148772
3710	87773	148748
3711	87796	148723
3712	87818	148697
3713	87843	148676
3714	87866	148652
3715	87891	148630
3716	87915	148606
3717	87939	148583
3718	87962	148560
3719	87985	148534
3720	88007	148508
3721	88031	148484
3722	88055	148461
3723	88078	148437
3724	88102	148413
3725	88126	148391
3726	88150	148368
3727	88174	148344
3728	88197	148320
3729	88220	148295
3730	88243	148271
3731	88268	148248
3732	88291	148224
3733	88314	148199
3734	88337	148175
3735	88360	148150
3736	88383	148125
3737	88407	148103
3738	88431	148080
3739	88455	148056
3740	88478	148031
3741	88501	148007
3742	88526	147986
3743	88551	147963
3744	88575	147941
3745	88599	147918
3746	88622	147893
3747	88645	147869
3748	88669	147845
3749	88692	147821
3750	88716	147797
3751	88739	147772
3752	88761	147746
3753	88786	147725
3754	88810	147702
3755	88833	147677
3756	88856	147652
3757	88878	147627
3758	88904	147605
3759	88927	147582
3760	88952	147560
3761	88977	147539
3762	89000	147514
3763	89024	147490
3764	89046	147465
3765	89069	147440
3766	89093	147416
3767	89116	147393
3768	89139	147368
3769	89163	147345
3770	89186	147319
3771	89209	147295
3772	89233	147271
3773	89256	147246
3774	89278	147221
3775	89302	147198
3776	89325	147173
3777	89350	147151
3778	89374	147128
3779	89399	147107
3780	89423	147083
3781	89446	147059
3782	89469	147034
3783	89491	147008
3784	89517	146988
3785	89545	146972
3786	89571	146951
3787	89597	146931
3788	89626	146916
3789	89651	146896
3790	89676	146875
3791	89701	146853
3792	89728	146835
3793	89755	146816
3794	89781	146797
3795	89806	146775
3796	89834	146758
3797	89859	146736
3798	89884	146715
3799	89908	146693
3800	89933	146670
3801	89957	146647
3802	89981	146625
3803	90007	146605
3804	90034	146586
3805	90059	146564
3806	90083	146542
3807	90109	146523
3808	90137	146505
3809	90163	146485
3810	90188	146464
3811	90213	146442
3812	90237	146420
3813	90261	146396
3814	90284	146372
3815	90307	146348
3816	90333	146327
3817	90357	146304
3818	90382	146283
3819	90405	146257
3820	90427	146232
3821	90449	146205
3822	90473	146181
3823	90497	146158
3824	90521	146135
3825	90546	146114
3826	90568	146088
3827	90592	146065
3828	90614	146038
3829	90637	146013
3830	90662	145993
3831	90686	145969
3832	90709	145944
3833	90733	145920
3834	90756	145896
3835	90779	145871
3836	90802	145846
3837	90824	145821
3838	90848	145797
3839	90871	145773
3840	90894	145748
3841	90918	145724
3842	90940	145698
3843	90964	145675
3844	90989	145653
3845	91011	145628
3846	91034	145602
3847	91058	145580
3848	91083	145558
3849	91107	145534
3850	91130	145510
3851	91154	145487
3852	91177	145463
3853	91200	145438
3854	91222	145412
3855	91248	145392
3856	91272	145368
3857	91295	145344
3858	91319	145320
3859	91342	145295
3860	91366	145272
3861	91390	145250
3862	91413	145224
3863	91438	145203
3864	91461	145179
3865	91485	145156
3866	91509	145131
3867	91532	145107
3868	91554	145082
3869	91577	145057
3870	91603	145037
3871	91627	145013
3872	91650	144989
3873	91674	144965
3874	91697	144940
3875	91721	144917
3876	91744	144893
3877	91768	144870
3878	91791	144845
3879	91815	144822
3880	91841	144801
3881	91864	144777
3882	91888	144755
3883	91913	144732
3884	91937	144709
3885	91960	144685
3886	91985	144663
3887	92010	144641
3888	92033	144617
3889	92056	144592
3890	92081	144571
3891	92105	144548
3892	92129	144524
3893	92153	144501
3894	92176	144477
3895	92202	144457
3896	92227	144435
3897	92251	144411
3898	92275	144388
3899	92297	144363
3900	92321	144340
3901	92346	144317
3902	92368	144291
3903	92391	144267
3904	92415	144244
3905	92439	144220
3906	92463	144197
3907	92486	144173
3908	92510	144149
3909	92533	144125
3910	92557	144102
3911	92581	144079
3912	92606	144057
3913	92630	144033
3914	92653	144009
3915	92675	143983
3916	92698	143958
3917	92722	143934
3918	92745	143910
3919	92768	143885
3920	92793	143863
3921	92815	143838
3922	92841	143818
3923	92865	143794
3924	92888	143770
3925	92912	143746
3926	92936	143724
3927	92961	143701
3928	92984	143677
3929	93008	143653
3930	93029	143627
3931	93052	143602
3932	93075	143576
3933	93098	143552
3934	93121	143527
3935	93145	143504
3936	93169	143481
3937	93192	143457
3938	93215	143432
3939	93238	143407
3940	93263	143385
3941	93285	143360
3942	93308	143335
3943	93335	143315
3944	93358	143291
3945	93381	143267
3946	93405	143243
3947	93426	143216
3948	93449	143191
3949	93472	143166
3950	93497	143145
3951	93522	143123
3952	93546	143100
3953	93570	143076
3954	93594	143053
3955	93617	143029
3956	93640	143004
3957	93662	142978
3958	93686	142955
3959	93710	142932
3960	93735	142910
3961	93760	142888
3962	93783	142863
3963	93806	142839
3964	93829	142815
3965	93853	142791
3966	93875	142766
3967	93899	142742
3968	93923	142719
3969	93946	142693
3970	93969	142669
3971	93992	142644
3972	94012	142616
3973	94038	142596
3974	94062	142572
3975	94085	142548
3976	94110	142526
3977	94134	142503
3978	94157	142478
3979	94180	142454
3980	94205	142431
3981	94228	142407
3982	94250	142381
3983	94273	142357
3984	94299	142336
3985	94322	142312
3986	94345	142287
3987	94368	142262
3988	94392	142240
3989	94416	142216
3990	94439	142191
3991	94464	142170
3992	94488	142147
3993	94514	142126
3994	94539	142104
3995	94564	142082
3996	94586	142057
3997	94609	142032
3998	94632	142007
3999	94655	141982
4000	94678	141958
4001	94701	141933
4002	94724	141909
4003	94748	141885
4004	94771	141861
4005	94794	141836
4006	94817	141811
4007	94840	141787
4008	94863	141763
4009	94888	141741
4010	94913	141719
4011	94936	141694
4012	94959	141670
4013	94982	141645
4014	95005	141621
4015	95030	141599
4016	95055	141576
4017	95079	141554
4018	95103	141531
4019	95125	141505
4020	95149	141482
4021	95172	141457
4022	95193	141430
4023	95217	141407
4024	95240	141382
4025	95265	141360
4026	95289	141336
4027	95312	141312
4028	95336	141288
4029	95355	141259
4030	95379	141236
4031	95402	141211
4032	95425	141185
4033	95448	141162
4034	95469	141134
4035	95493	141111
4036	95518	141089
4037	95542	141066
4038	95566	141042
4039	95590	141019
4040	95614	140996
4041	95637	140971
4042	95662	140949
4043	95686	140927
4044	95709	140902
4045	95732	140877
4046	95755	140853
4047	95780	140830
4048	95803	140806
4049	95826	140782
4050	95851	140759
4051	95876	140738
4052	95897	140711
4053	95920	140687
4054	95945	140664
4055	95969	140641
4056	95991	140615
4057	96014	140591
4058	96038	140567
4059	96063	140545
4060	96087	140522
4061	96110	140498
4062	96133	140474
4063	96157	140450
4064	96180	140425
4065	96202	140400
4066	96226	140376
4067	96251	140354
4068	96274	140330
4069	96298	140307
4070	96322	140283
4071	96345	140259
4072	96367	140233
4073	96392	140211
4074	96417	140190
4075	96440	140165
4076	96464	140142
4077	96485	140114
4078	96510	140092
4079	96535	140071
4080	96560	140048
4081	96584	140025
4082	96607	140002
4083	96630	139977
4084	96652	139951
4085	96675	139925
4086	96698	139902
4087	96723	139880
4088	96746	139855
4089	96770	139832
4090	96794	139809
4091	96817	139785
4092	96841	139761
4093	96864	139737
4094	96887	139712
4095	96911	139688
4096	96934	139664
4097	96958	139641
4098	96982	139617
4099	97006	139595
4100	97029	139569
4101	97052	139545
4102	97075	139521
4103	97099	139497
4104	97123	139473
4105	97146	139449
4106	97170	139426
4107	97194	139403
4108	97217	139379
4109	97240	139354
4110	97264	139331
4111	97288	139307
4112	97311	139283
4113	97334	139259
4114	97358	139236
4115	97384	139214
4116	97407	139191
4117	97431	139168
4118	97457	139146
4119	97480	139122
4120	97502	139097
4121	97526	139073
4122	97550	139050
4123	97575	139028
4124	97597	139002
4125	97621	138979
4126	97646	138957
4127	97670	138933
4128	97694	138910
4129	97717	138885
4130	97743	138865
4131	97767	138843
4132	97791	138820
4133	97814	138795
4134	97837	138771
4135	97864	138751
4136	97889	138730
4137	97914	138708
4138	97940	138687
4139	97967	138669
4140	97991	138645
4141	98015	138622
4142	98039	138599
4143	98063	138576
4144	98086	138551
4145	98110	138527
4146	98136	138508
4147	98162	138487
4148	98187	138465
4149	98211	138442
4150	98236	138420
4151	98260	138398
4152	98284	138375
4153	98309	138352
4154	98335	138333
4155	98363	138314
4156	98388	138292
4157	98413	138271
4158	98436	138246
4159	98462	138225
4160	98487	138204
4161	98514	138185
4162	98539	138164
4163	98565	138142
4164	98590	138121
4165	98616	138100
4166	98639	138077
4167	98664	138055
4168	98690	138033
4169	98716	138014
4170	98741	137992
4171	98768	137973
4172	98794	137951
4173	98819	137931
4174	98844	137908
4175	98869	137886
4176	98894	137865
4177	98920	137844
4178	98945	137823
4179	98970	137801
4180	98996	137780
4181	99021	137759
4182	99047	137738
4183	99070	137713
4184	99095	137691
4185	99120	137669
4186	99144	137646
4187	99170	137626
4188	99197	137606
4189	99223	137586
4190	99247	137563
4191	99272	137541
4192	99298	137520
4193	99324	137500
4194	99349	137479
4195	99373	137455
4196	99398	137434
4197	99424	137412
4198	99448	137389
4199	99473	137367
4200	99497	137345
4201	99522	137323
4202	99548	137302
4203	99572	137279
4204	99596	137256
4205	99620	137233
4206	99645	137210
4207	99669	137188
4208	99693	137164
4209	99719	137143
4210	99744	137121
4211	99767	137097
4212	99792	137075
4213	99816	137051
4214	99840	137029
4215	99864	137006
4216	99887	136981
4217	99910	136956
4218	99932	136931
4219	99959	136911
4220	99985	136891
4221	100009	136868
4222	100034	136846
4223	100059	136823
4224	100085	136802
4225	100112	136783
4226	100139	136764
4227	100164	136742
4228	100189	136721
4229	100216	136702
4230	100239	136677
4231	100264	136655
4232	100288	136631
4233	100312	136608
4234	100335	136584
4235	100360	136562
4236	100385	136540
4237	100409	136516
4238	100433	136493
4239	100458	136471
4240	100483	136449
4241	100508	136427
4242	100532	136404
4243	100557	136382
4244	100582	136360
4245	100607	136338
4246	100631	136315
4247	100654	136291
4248	100676	136264
4249	100700	136242
4250	100726	136221
4251	100751	136199
4252	100775	136176
4253	100799	136152
4254	100823	136128
4255	100845	136104
4256	100869	136079
4257	100892	136056
4258	100916	136032
4259	100943	136012
4260	100967	135990
4261	100993	135969
4262	101017	135946
4263	101042	135923
4264	101065	135898
4265	101089	135876
4266	101115	135854
4267	101142	135836
4268	101165	135811
4269	101189	135788
4270	101215	135768
4271	101239	135744
4272	101264	135721
4273	101288	135698
4274	101313	135676
4275	101337	135653
4276	101361	135630
4277	101385	135607
4278	101412	135587
4279	101435	135563
4280	101459	135539
4281	101482	135515
4282	101508	135494
4283	101533	135472
4284	101556	135448
4285	101580	135425
4286	101605	135402
4287	101630	135381
4288	101654	135357
4289	101679	135336
4290	101703	135312
4291	101729	135291
4292	101752	135266
4293	101775	135242
4294	101799	135219
4295	101822	135194
4296	101848	135173
4297	101873	135152
4298	101899	135131
4299	101923	135107
4300	101947	135084
4301	101971	135061
4302	101995	135037
4303	102018	135013
4304	102044	134992
4305	102068	134969
4306	102092	134946
4307	102116	134923
4308	102140	134899
4309	102165	134877
4310	102190	134855
4311	102213	134830
4312	102236	134806
4313	102262	134785
4314	102286	134762
4315	102310	134738
4316	102334	134715
4317	102360	134694
4318	102383	134670
4319	102406	134645
4320	102430	134622
4321	102453	134597
4322	102478	134576
4323	102502	134552
4324	102526	134528
4325	102548	134502
4326	102572	134479
4327	102596	134457
4328	102621	134433
4329	102646	134412
4330	102667	134385
4331	102690	134361
4332	102715	134339
4333	102739	134315
4334	102762	134290
4335	102787	134268
4336	102811	134245
4337	102837	134224
4338	102862	134202
4339	102886	134178
4340	102911	134157
4341	102935	134133
4342	102959	134110
4343	102983	134087
4344	103003	134058
4345	103028	134036
4346	103051	134012
4347	103074	133987
4348	103100	133966
4349	103125	133944
4350	103149	133920
4351	103172	133896
4352	103197	133874
4353	103224	133854
4354	103247	133830
4355	103272	133808
4356	103297	133786
4357	103322	133764
4358	103346	133741
4359	103371	133718
4360	103394	133694
4361	103420	133673
4362	103443	133649
4363	103466	133624
4364	103490	133601
4365	103513	133576
4366	103536	133551
4367	103559	133527
4368	103584	133504
4369	103608	133481
4370	103633	133459
4371	103656	133434
4372	103679	133411
4373	103703	133387
4374	103726	133363
4375	103749	133337
4376	103771	133312
4377	103795	133288
4378	103818	133264
4379	103841	133239
4380	103865	133216
4381	103889	133193
4382	103913	133169
4383	103935	133143
4384	103959	133120
4385	103982	133095
4386	104003	133067
4387	104024	133040
4388	104046	133015
4389	104070	132991
4390	104094	132968
4391	104117	132943
4392	104140	132919
4393	104164	132895
4394	104188	132872
4395	104208	132844
4396	104231	132819
4397	104254	132795
4398	104278	132771
4399	104300	132745
4400	104323	132721
4401	104345	132695
4402	104370	132673
4403	104394	132650
4404	104418	132626
4405	104442	132603
4406	104466	132580
4407	104489	132555
4408	104513	132532
4409	104536	132507
4410	104560	132484
4411	104585	132461
4412	104607	132436
4413	104632	132414
4414	104656	132390
4415	104679	132366
4416	104702	132341
4417	104725	132317
4418	104750	132294
4419	104773	132270
4420	104797	132246
4421	104820	132222
4422	104844	132198
4423	104868	132175
4424	104892	132152
4425	104915	132127
4426	104940	132105
4427	104963	132081
4428	104986	132056
4429	105009	132031
4430	105031	132007
4431	105055	131982
4432	105078	131957
4433	105102	131935
4434	105127	131912
4435	105151	131889
4436	105168	131857
4437	105190	131832
4438	105213	131807
4439	105235	131781
4440	105261	131761
4441	105289	131742
4442	105315	131721
4443	105341	131700
4444	105365	131677
4445	105391	131656
4446	105414	131631
4447	105437	131606
4448	105462	131585
4449	105491	131567
4450	105518	131548
4451	105543	131525
4452	105563	131498
4453	105587	131475
4454	105613	131454
4455	105638	131432
4456	105662	131408
4457	105690	131390
4458	105717	131370
4459	105743	131349
4460	105767	131325
4461	105790	131301
4462	105815	131279
4463	105839	131256
4464	105863	131232
4465	105886	131208
4466	105913	131188
4467	105936	131164
4468	105960	131141
4469	105985	131118
4470	106009	131094
4471	106033	131071
4472	106059	131050
4473	106082	131026
4474	106107	131004
4475	106129	130978
4476	106154	130956
4477	106179	130933
4478	106203	130911
4479	106227	130887
4480	106251	130864
4481	106276	130841
4482	106301	130820
4483	106327	130798
4484	106352	130776
4485	106377	130754
4486	106402	130732
4487	106426	130708
4488	106449	130684
4489	106470	130657
4490	106496	130636
4491	106521	130613
4492	106545	130591
4493	106570	130568
4494	106594	130545
4495	106619	130523
4496	106644	130501
4497	106669	130478
4498	106695	130458
4499	106717	130432
4500	106740	130408
4501	106764	130384
4502	106790	130363
4503	106814	130339
4504	106840	130318
4505	106865	130296
4506	106892	130277
4507	106916	130253
4508	106940	130231
4509	106966	130209
4510	106989	130184
4511	107013	130161
4512	107035	130136
4513	107060	130113
4514	107084	130090
4515	107109	130068
4516	107132	130043
4517	107156	130020
4518	107178	129994
4519	107201	129970
4520	107224	129945
4521	107247	129921
4522	107271	129897
4523	107295	129873
4524	107319	129850
4525	107343	129827
4526	107366	129802
4527	107389	129777
4528	107413	129754
4529	107436	129729
4530	107457	129702
4531	107481	129680
4532	107505	129656
4533	107529	129632
4534	107548	129603
4535	107572	129579
4536	107597	129557
4537	107619	129532
4538	107644	129510
4539	107667	129485
4540	107691	129462
4541	107712	129434
4542	107734	129409
4543	107758	129386
4544	107781	129362
4545	107804	129336
4546	107830	129315
4547	107853	129291
4548	107876	129266
4549	107900	129243
4550	107924	129220
4551	107948	129196
4552	107970	129170
4553	107994	129147
4554	108015	129120
4555	108038	129095
4556	108060	129070
4557	108083	129045
4558	108106	129021
4559	108131	128998
4560	108155	128975
4561	108178	128951
4562	108202	128927
4563	108225	128902
4564	108249	128879
4565	108269	128851
4566	108292	128827
4567	108316	128803
4568	108340	128780
4569	108363	128755
4570	108385	128730
4571	108412	128709
4572	108436	128687
4573	108459	128662
4574	108482	128638
4575	108506	128614
4576	108529	128589
4577	108551	128564
4578	108577	128542
4579	108602	128521
4580	108626	128497
4581	108649	128472
4582	108672	128448
4583	108694	128422
4584	108717	128398
4585	108740	128373
4586	108765	128351
4587	108789	128328
4588	108814	128305
4589	108838	128282
4590	108861	128257
4591	108884	128233
4592	108908	128209
4593	108932	128186
4594	108956	128163
4595	108980	128139
4596	109004	128115
4597	109026	128091
4598	109051	128068
4599	109074	128043
4600	109097	128019
4601	109121	127996
4602	109147	127974
4603	109170	127950
4604	109194	127927
4605	109217	127902
4606	109239	127877
4607	109263	127853
4608	109285	127827
4609	109309	127804
4610	109335	127782
4611	109356	127756
4612	109378	127731
4613	109402	127707
4614	109425	127682
4615	109449	127659
4616	109472	127634
4617	109496	127611
4618	109519	127586
4619	109542	127562
4620	109565	127537
4621	109584	127508
4622	109607	127484
4623	109630	127459
4624	109652	127433
4625	109675	127409
4626	109698	127384
4627	109722	127361
4628	109747	127338
4629	109771	127315
4630	109796	127294
4631	109820	127270
4632	109843	127246
4633	109867	127222
4634	109891	127198
4635	109915	127175
4636	109939	127152
4637	109962	127128
4638	109983	127101
4639	110006	127076
4640	110030	127053
4641	110055	127030
4642	110078	127006
4643	110102	126983
4644	110126	126959
4645	110149	126935
4646	110173	126911
4647	110197	126888
4648	110221	126865
4649	110244	126840
4650	110267	126815
4651	110290	126791
4652	110313	126767
4653	110337	126743
4654	110359	126717
4655	110381	126691
4656	110404	126667
4657	110426	126641
4658	110449	126617
4659	110473	126593
4660	110497	126570
4661	110519	126545
4662	110542	126520
4663	110565	126495
4664	110588	126471
4665	110611	126446
4666	110634	126422
4667	110658	126399
4668	110682	126375
4669	110706	126352
4670	110730	126329
4671	110755	126306
4672	110778	126282
4673	110802	126258
4674	110826	126235
4675	110850	126212
4676	110873	126187
4677	110895	126161
4678	110918	126137
4679	110942	126113
4680	110964	126088
4681	110988	126064
4682	111011	126041
4683	111036	126018
4684	111059	125993
4685	111083	125969
4686	111106	125945
4687	111128	125920
4688	111151	125895
4689	111175	125872
4690	111198	125847
4691	111221	125823
4692	111245	125800
4693	111268	125776
4694	111293	125753
4695	111317	125729
4696	111341	125706
4697	111364	125682
4698	111388	125658
4699	111410	125632
4700	111435	125610
4701	111457	125585
4702	111481	125561
4703	111505	125538
4704	111530	125515
4705	111556	125495
4706	111579	125471
4707	111603	125447
4708	111628	125424
4709	111650	125399
4710	111673	125375
4711	111698	125352
4712	111721	125327
4713	111745	125304
4714	111770	125281
4715	111794	125258
4716	111817	125234
4717	111841	125210
4718	111863	125185
4719	111886	125161
4720	111910	125137
4721	111932	125112
4722	111954	125086
4723	111977	125062
4724	112000	125037
4725	112023	125012
4726	112046	124988
4727	112068	124963
4728	112091	124938
4729	112114	124914
4730	112138	124890
4731	112159	124863
4732	112184	124841
4733	112206	124815
4734	112229	124791
4735	112252	124767
4736	112277	124745
4737	112301	124721
4738	112324	124697
4739	112348	124673
4740	112371	124649
4741	112394	124624
4742	112416	124599
4743	112440	124576
4744	112463	124550
4745	112486	124526
4746	112509	124501
4747	112534	124479
4748	112558	124456
4749	112582	124432
4750	112604	124408
4751	112627	124383
4752	112650	124358
4753	112673	124334
4754	112697	124311
4755	112722	124288
4756	112747	124266
4757	112771	124242
4758	112796	124220
4759	112820	124197
4760	112844	124173
4761	112867	124148
4762	112891	124125
4763	112915	124102
4764	112937	124077
4765	112960	124052
4766	112984	124028
4767	113007	124004
4768	113029	123979
4769	113050	123953
4770	113072	123927
4771	113094	123900
4772	113119	123879
4773	113141	123854
4774	113165	123829
4775	113188	123805
