iter	Logloss
5137	0.05037093595
5138	0.05034372999
5139	0.05032682376
5140	0.05031019477
5141	0.05028933434
5142	0.05027038906
5143	0.05024977336
5144	0.05023343584
5145	0.05023225802
5146	0.05020650067
5147	0.05018429169
5148	0.0501600859
5149	0.05014260172
5150	0.05011888541
5151	0.05009525228
5152	0.05007771986
5153	0.05006155653
5154	0.05004318402
5155	0.05003046573
5156	0.0500040607
5157	0.04998633404
5158	0.04996206001
5159	0.04994295048
5160	0.04993003698
5161	0.04990390929
5162	0.04989124165
5163	0.04987101877
5164	0.04986249581
5165	0.04984028202
5166	0.04983019509
5167	0.04981513124
5168	0.04980674272
5169	0.04979146629
5170	0.04977381869
5171	0.04976538866
5172	0.04975577708
5173	0.04974217097
5174	0.04972945375
5175	0.0497082139
5176	0.04969760204
5177	0.04966971235
5178	0.04965311649
5179	0.04963161108
5180	0.04962217295
5181	0.04961083827
5182	0.0495863946
5183	0.04957270574
5184	0.04955777408
5185	0.0495445069
5186	0.04953313076
5187	0.04950425692
5188	0.04947770465
5189	0.04945654386
5190	0.04943338931
5191	0.04941610335
5192	0.04939786746
5193	0.0493680898
5194	0.04935685835
5195	0.04932803071
5196	0.04930489528
5197	0.04929654414
5198	0.04926961822
5199	0.04925212621
5200	0.04923875204
5201	0.04921098332
5202	0.04918822228
5203	0.04916985538
5204	0.04914500907
5205	0.04912791037
5206	0.04911510081
5207	0.04909548685
5208	0.04907487158
5209	0.04905658602
5210	0.04903902232
5211	0.04901891931
5212	0.04900405761
5213	0.04898066234
5214	0.04895610625
5215	0.04893326315
5216	0.04891696847
5217	0.04890365538
5218	0.04888683691
5219	0.04887312548
5220	0.04885428916
5221	0.04883932308
5222	0.04881454469
5223	0.04879493251
5224	0.04877587188
5225	0.04875327983
5226	0.04873386837
5227	0.04871497453
5228	0.04870298958
5229	0.04867792938
5230	0.04866122151
5231	0.04865119848
5232	0.04864007218
5233	0.04863257374
5234	0.04861686456
5235	0.04860663332
5236	0.04859469267
5237	0.04856688342
5238	0.04854267483
5239	0.04851897953
5240	0.04850583825
5241	0.04848762786
5242	0.04846436299
5243	0.04844742956
5244	0.0484298026
5245	0.04840598535
5246	0.04838513364
5247	0.04837127472
5248	0.04835179866
5249	0.04833032588
5250	0.048320515
5251	0.04830249483
5252	0.04828318809
5253	0.04827703282
5254	0.04826012857
5255	0.04824539412
5256	0.04823598512
5257	0.04822228228
5258	0.04820993711
5259	0.04819224094
5260	0.04818066574
5261	0.04815374642
5262	0.04814216795
5263	0.0481288149
5264	0.04811732439
5265	0.0481046658
5266	0.04808951225
5267	0.04807130255
5268	0.04805737849
5269	0.04803587166
5270	0.04801716593
5271	0.04800378667
5272	0.04798590735
5273	0.04796804999
5274	0.04794894877
5275	0.04793002396
5276	0.04791391867
5277	0.04790099572
5278	0.04787597564
5279	0.04786745965
5280	0.04783629654
5281	0.04781779361
5282	0.04781562218
5283	0.04779064446
5284	0.04777284564
5285	0.04774873055
5286	0.04773267902
5287	0.04772533007
5288	0.04771137962
5289	0.04768989633
5290	0.04766758112
5291	0.04764681183
5292	0.04761603384
5293	0.04758280161
5294	0.04755318794
5295	0.04753367662
5296	0.04752072114
5297	0.04750674644
5298	0.0474925728
5299	0.04746731934
5300	0.04745306326
5301	0.04742652717
5302	0.04741050609
5303	0.04739396911
5304	0.04738339302
5305	0.04736703008
5306	0.04734980395
5307	0.04733968779
5308	0.04731262189
5309	0.04729760124
5310	0.04727453098
5311	0.04725788022
5312	0.04725019122
5313	0.04723308656
5314	0.04721209761
5315	0.04720767599
5316	0.0471895072
5317	0.04716042039
5318	0.04714076265
5319	0.04712184958
5320	0.04710399059
5321	0.04709150978
5322	0.04707430928
5323	0.0470576153
5324	0.04703428123
5325	0.04702640986
5326	0.04702169652
5327	0.04699951698
5328	0.04699145388
5329	0.04697531986
5330	0.04696631072
5331	0.04695265676
5332	0.04693703114
5333	0.04693043353
5334	0.04692377653
5335	0.04689467521
5336	0.04687781465
5337	0.04685442741
5338	0.04683754401
5339	0.04681289322
5340	0.046792695
5341	0.0467654487
5342	0.04674851588
5343	0.04673352729
5344	0.04671595186
5345	0.04668980666
5346	0.04667733425
5347	0.04665013177
5348	0.0466468003
5349	0.04663401445
5350	0.04662535606
5351	0.04660289104
5352	0.04658423252
5353	0.04657052763
5354	0.04656283907
5355	0.04653814653
5356	0.04651850458
5357	0.04649755402
5358	0.0464810598
5359	0.04645421318
5360	0.0464277728
5361	0.04641121101
5362	0.04639576248
5363	0.04638160333
5364	0.046369669
5365	0.04635228081
5366	0.04633979296
5367	0.04632415159
5368	0.0462915562
5369	0.04627794822
5370	0.04625823013
5371	0.04623467254
5372	0.0462183304
5373	0.04620881298
5374	0.04619473224
5375	0.04618023553
5376	0.04615549826
5377	0.04614297257
5378	0.04612129659
5379	0.04610338486
5380	0.04607839753
5381	0.04606151485
5382	0.04603391513
5383	0.04601174743
5384	0.04599321261
5385	0.04598616014
5386	0.04596604778
5387	0.04595325985
5388	0.04593114568
5389	0.04591311024
5390	0.04590021034
5391	0.04588187494
5392	0.04587221657
5393	0.04585322498
5394	0.04583542764
5395	0.04582179312
5396	0.04580866067
5397	0.04580196456
5398	0.0457898961
5399	0.04578307366
5400	0.04577187145
5401	0.04576006227
5402	0.04574752182
5403	0.0457424286
5404	0.04572418717
5405	0.04570895741
5406	0.0456973659
5407	0.04566876124
5408	0.04564972718
5409	0.04563960694
5410	0.04561584154
5411	0.04560576241
5412	0.04558987297
5413	0.04557180097
5414	0.04556150437
5415	0.04555012514
5416	0.04553989421
5417	0.04552359911
5418	0.04550039369
5419	0.04549144118
5420	0.04548442595
5421	0.04547758065
5422	0.04545843562
5423	0.04544964607
5424	0.04543641551
5425	0.04542503321
5426	0.04541746023
5427	0.04540916424
5428	0.04539790398
5429	0.0453857015
5430	0.04536001349
5431	0.0453401146
5432	0.04532388314
5433	0.04530427925
5434	0.0452806184
5435	0.04527361901
5436	0.04525886476
5437	0.04524876238
5438	0.04524020758
5439	0.04521813302
5440	0.04520975236
5441	0.04518852497
5442	0.04516313363
5443	0.04514788381
5444	0.04512879696
5445	0.04510462135
5446	0.04508335789
5447	0.045064019
5448	0.04504644139
5449	0.04503333307
5450	0.04501444066
5451	0.04500929364
5452	0.04498690733
5453	0.04497998854
5454	0.04496043906
5455	0.044949936
5456	0.0449327062
5457	0.04492476131
5458	0.04490252148
5459	0.04488340731
5460	0.04486414229
5461	0.0448524681
5462	0.04484105119
5463	0.04482427874
5464	0.04480894534
5465	0.04478818414
5466	0.04477742673
5467	0.04475424542
5468	0.04473684525
5469	0.04471298078
5470	0.04470108248
5471	0.0446866445
5472	0.04467329042
5473	0.04464277382
5474	0.04462857276
5475	0.04460439527
5476	0.04458837475
5477	0.04456831884
5478	0.04455120397
5479	0.04453026097
5480	0.04451852969
5481	0.04450720419
5482	0.0444841718
5483	0.0444701819
5484	0.04444027544
5485	0.04442250293
5486	0.04441138331
5487	0.04439532359
5488	0.04437694565
5489	0.0443574162
5490	0.04434132813
5491	0.0443234152
5492	0.0443170839
5493	0.04428806232
5494	0.04427742801
5495	0.04425769668
5496	0.04425200394
5497	0.04423771401
5498	0.04420651213
5499	0.04419414672
5500	0.04417723238
5501	0.04416391526
5502	0.04414369243
5503	0.04413734831
5504	0.04412746017
5505	0.04411421435
5506	0.0441038404
5507	0.04410180417
5508	0.04408790971
5509	0.04406790566
5510	0.04404579489
5511	0.0440354696
5512	0.0440206505
5513	0.04400882748
5514	0.04399415571
5515	0.04396851516
5516	0.04396142388
5517	0.04394434329
5518	0.04392475813
5519	0.04391690374
5520	0.04389428805
5521	0.0438808169
5522	0.04387601626
5523	0.04385267267
5524	0.0438333738
5525	0.04381607765
5526	0.04379917732
5527	0.04378392189
5528	0.04376669104
5529	0.04376472621
5530	0.04374344435
5531	0.04373044038
5532	0.04371460435
5533	0.04369712892
5534	0.04368111337
5535	0.04367835231
5536	0.04367191669
5537	0.04364791087
5538	0.04363215434
5539	0.04362146578
5540	0.0436135871
5541	0.04360739705
5542	0.0435900523
5543	0.04357942032
5544	0.04356149461
5545	0.04354846611
5546	0.04353796428
5547	0.04352586685
5548	0.04350662002
5549	0.04350409852
5550	0.04348078967
5551	0.04345813767
5552	0.04343818684
5553	0.04341360853
5554	0.0434008871
5555	0.04338446375
5556	0.04336751706
5557	0.04335957054
5558	0.04335025287
5559	0.04333635104
5560	0.04333298092
5561	0.04332432387
5562	0.04330269328
5563	0.04328471981
5564	0.04326357827
5565	0.0432513535
5566	0.04323891159
5567	0.04322032304
5568	0.04320784984
5569	0.04317899313
5570	0.04315558747
5571	0.04313621615
5572	0.04312202872
5573	0.04310613169
5574	0.04309215842
5575	0.0430701148
5576	0.04305714469
5577	0.04304069476
5578	0.04302392822
5579	0.04301664359
5580	0.04300296857
5581	0.04298544187
5582	0.04298181271
5583	0.04297658171
5584	0.04296265146
5585	0.04294243125
5586	0.04292107617
5587	0.04289953779
5588	0.04288455796
5589	0.0428720274
5590	0.04285545806
5591	0.04283132962
5592	0.04281864582
5593	0.0428024181
5594	0.04278366791
5595	0.0427719959
5596	0.04275810799
5597	0.04274279298
5598	0.04273498432
5599	0.0427204729
5600	0.04271188976
5601	0.04269156484
5602	0.04266562148
5603	0.04265251462
5604	0.04263096268
5605	0.04261872869
5606	0.04260933222
5607	0.04259392314
5608	0.04257598625
5609	0.04256757
5610	0.04255872435
5611	0.04254075625
5612	0.04252511425
5613	0.04251596046
5614	0.04251365468
5615	0.04248693067
5616	0.04247468066
5617	0.04245917473
5618	0.04244894918
5619	0.04243240355
5620	0.04241481865
5621	0.04240200398
5622	0.04239304697
5623	0.04237041489
5624	0.04234876924
5625	0.0423237691
5626	0.04231457974
5627	0.04229704491
5628	0.04228328738
5629	0.04227598627
5630	0.04227033936
5631	0.04225862994
5632	0.0422459345
5633	0.04223561627
5634	0.04222693287
5635	0.04221882058
5636	0.0422023591
5637	0.04219306487
5638	0.04217242662
5639	0.04215531513
5640	0.04213640008
5641	0.0421223835
5642	0.04209966348
5643	0.04209110561
5644	0.04208313582
5645	0.04206438714
5646	0.04204473909
5647	0.04203754807
5648	0.04202642655
5649	0.04200374664
5650	0.04198753959
5651	0.04197234605
5652	0.04196400273
5653	0.04195317347
5654	0.04194232204
5655	0.04193046924
5656	0.04191875245
5657	0.04189977073
5658	0.04188996836
5659	0.04188406113
5660	0.04187657092
5661	0.04186304737
5662	0.04184811911
5663	0.04183156298
5664	0.04181214465
5665	0.04180179437
5666	0.04179234255
5667	0.04177618223
5668	0.04176478054
5669	0.04175792372
5670	0.04174591456
5671	0.04173597999
5672	0.04173018508
5673	0.04171508618
5674	0.04169235913
5675	0.041673787
5676	0.04165728244
5677	0.04163201885
5678	0.04161663132
5679	0.04161467962
5680	0.04159931382
5681	0.04158890052
5682	0.04155759816
5683	0.04154096268
5684	0.04153192991
5685	0.04150926651
5686	0.04149385827
5687	0.04147595601
5688	0.04146378382
5689	0.04145044564
5690	0.04143241646
5691	0.04142173866
5692	0.04140156527
5693	0.04139705626
5694	0.04138952008
5695	0.04137803286
5696	0.04136568871
5697	0.0413550149
5698	0.0413401773
5699	0.04132953844
5700	0.04131007595
5701	0.04130334959
5702	0.04129052289
5703	0.04127607484
5704	0.04125907011
5705	0.04124131004
5706	0.0412158738
5707	0.04120118585
5708	0.04118841439
5709	0.0411743725
5710	0.04115804327
5711	0.04114953677
5712	0.04113076367
5713	0.04111710383
5714	0.04109397639
5715	0.04107226545
5716	0.04105521835
5717	0.04104503063
5718	0.04103415103
5719	0.04101951141
5720	0.04099515096
5721	0.04097413988
5722	0.04095984338
5723	0.04095148557
5724	0.04093669843
5725	0.04092780249
5726	0.04091522661
5727	0.04089978316
5728	0.04087871306
5729	0.04086277753
5730	0.04084905527
5731	0.04083465341
5732	0.04082244404
5733	0.04080996943
5734	0.0407985986
5735	0.04078017964
5736	0.04076461597
5737	0.04075504283
5738	0.04074062291
5739	0.04071290401
5740	0.04069830625
5741	0.04068643673
5742	0.04066820747
5743	0.04065173635
5744	0.0406471795
5745	0.04063325476
5746	0.04061504444
5747	0.04058866968
5748	0.04058113315
5749	0.04056879398
5750	0.04055973898
5751	0.04055460355
5752	0.04054832975
5753	0.04053789889
5754	0.04052472845
5755	0.04050795759
5756	0.04049227069
5757	0.04047582569
5758	0.0404488793
5759	0.04042750985
5760	0.04041270757
5761	0.04039129959
5762	0.04037000638
5763	0.04035074714
5764	0.04034006196
5765	0.04032574358
5766	0.04031649787
5767	0.04030478501
5768	0.04028458684
5769	0.04027037267
5770	0.04025834526
5771	0.04024413668
5772	0.04023770749
5773	0.04022848124
5774	0.04021075511
5775	0.04018407738
5776	0.04018093009
5777	0.04016022768
5778	0.04015174155
5779	0.04013405909
5780	0.04012236817
5781	0.04011138972
5782	0.0400966301
5783	0.04007237437
5784	0.04006462501
5785	0.04004521696
5786	0.04003049507
5787	0.04001856515
5788	0.04000506041
5789	0.03998568878
5790	0.03997150141
5791	0.03995109414
5792	0.03993610445
5793	0.03992808635
5794	0.03991646387
5795	0.03990680501
5796	0.03988564152
5797	0.03988081125
5798	0.03986981412
5799	0.0398455053
5800	0.03982780529
5801	0.03980940712
5802	0.03978861893
5803	0.03977787656
5804	0.03976341153
5805	0.03975576768
5806	0.03974538491
5807	0.03972736197
5808	0.03971064121
5809	0.03970248422
5810	0.03968929184
5811	0.03967303254
5812	0.03965554393
5813	0.03964298342
5814	0.03962352282
5815	0.03961260389
5816	0.03959355207
5817	0.03957884708
5818	0.0395595364
5819	0.03955081899
5820	0.03953910645
5821	0.03953777201
5822	0.03952837844
5823	0.03951988932
5824	0.03950658621
5825	0.03949657547
5826	0.03948783622
5827	0.03947453469
5828	0.03945099534
5829	0.03943399588
5830	0.03941930585
5831	0.03940598256
5832	0.03938669952
5833	0.03937623406
5834	0.03936148711
5835	0.03935099364
5836	0.03934653905
5837	0.03933716106
5838	0.0393275719
5839	0.03931181137
5840	0.03929869676
5841	0.03928059766
5842	0.03926847357
5843	0.03925262683
5844	0.03924160957
5845	0.03923390751
5846	0.03920775278
5847	0.0391960165
5848	0.03917682708
5849	0.03916279257
5850	0.03914396744
5851	0.03913322671
5852	0.03912486732
5853	0.03911158392
5854	0.03909713482
5855	0.03908667615
5856	0.03906056901
5857	0.03903703732
5858	0.03902117908
5859	0.03900941382
5860	0.03899196954
5861	0.03897303707
5862	0.03895518175
5863	0.03893866901
5864	0.03892710355
5865	0.03891249973
5866	0.03890219737
5867	0.03889142628
5868	0.03887916231
5869	0.03885517125
5870	0.03884594774
5871	0.03883393493
5872	0.03882491454
5873	0.03881433466
5874	0.03880714047
5875	0.03879779396
5876	0.03878157593
5877	0.03876977099
5878	0.03876037587
5879	0.03875307625
5880	0.03873833053
5881	0.03872405623
5882	0.03872268961
5883	0.03870465495
5884	0.03869161049
5885	0.03868081815
5886	0.03866816648
5887	0.0386513459
5888	0.03864005536
5889	0.0386278625
5890	0.03861335545
5891	0.03860325436
5892	0.03858633164
5893	0.03857630168
5894	0.03855860076
5895	0.03854201466
5896	0.03852342237
5897	0.03851156185
5898	0.03849960209
5899	0.03848094403
5900	0.03847231031
5901	0.03845007616
5902	0.038436105
5903	0.03842778926
5904	0.03841598018
5905	0.03840634886
5906	0.03838948344
5907	0.03837660666
5908	0.03836553341
5909	0.03834771675
5910	0.03833946563
5911	0.03833126683
5912	0.03832201151
5913	0.03831144824
5914	0.03829091014
5915	0.03827071711
5916	0.03825772774
5917	0.03823993504
5918	0.0382261023
5919	0.03821357935
5920	0.0381895413
5921	0.03818137351
5922	0.03816756943
5923	0.03815967826
5924	0.0381438421
5925	0.03813317268
5926	0.0381246202
5927	0.03810621576
5928	0.03809159763
5929	0.0380720136
5930	0.03806160038
5931	0.03804484912
5932	0.03803679962
5933	0.03802692475
5934	0.03801157047
5935	0.03800869348
5936	0.0379982171
5937	0.03799069958
5938	0.03798189548
5939	0.03797187054
5940	0.0379650236
5941	0.03794751517
5942	0.03794251435
5943	0.03792656817
5944	0.03790536351
5945	0.03789756242
5946	0.03788241978
5947	0.03786226335
5948	0.03784708895
5949	0.03783090912
5950	0.03781400967
5951	0.03779769591
5952	0.03778756691
5953	0.03776868246
5954	0.03775620471
5955	0.03773914906
5956	0.03772488845
5957	0.03770073568
5958	0.03768967685
5959	0.03767140324
5960	0.03765695549
5961	0.03764490106
5962	0.03763106017
5963	0.0376195489
5964	0.03760304389
5965	0.03758579105
5966	0.03758310217
5967	0.03756636198
5968	0.03756502206
5969	0.03755493916
5970	0.03754983815
5971	0.03753544201
5972	0.03751669668
5973	0.03750981754
5974	0.03749775201
5975	0.03748621946
5976	0.03747426753
5977	0.0374594952
5978	0.03745561614
5979	0.03744220453
5980	0.03742136609
5981	0.03739995517
5982	0.03739208836
5983	0.03737392549
5984	0.03736707211
5985	0.03735921982
5986	0.03735090257
5987	0.03734120662
5988	0.03732834815
5989	0.03731153338
5990	0.03730475051
5991	0.03729333624
5992	0.03728142665
5993	0.03726611962
5994	0.03724664761
5995	0.03723538034
5996	0.03721939984
5997	0.03720363356
5998	0.03719235695
5999	0.03718626029
6000	0.03717480263
6001	0.03716483011
6002	0.0371540963
6003	0.03713348908
6004	0.03712247738
6005	0.03711382151
6006	0.03710440534
6007	0.03709657663
6008	0.03708291967
6009	0.03707077741
6010	0.0370570951
6011	0.0370383164
6012	0.03702306921
6013	0.03700463288
6014	0.03699522732
6015	0.03699176537
6016	0.0369779823
6017	0.03696552437
6018	0.03694729289
6019	0.0369342079
6020	0.0369237564
6021	0.03690860874
6022	0.03690027769
6023	0.03688278685
6024	0.03686145691
6025	0.03685608391
6026	0.03684538822
6027	0.03682758498
6028	0.03682325266
6029	0.03680878466
6030	0.0368030146
6031	0.03679646217
6032	0.0367838345
6033	0.03677077126
6034	0.03675517825
6035	0.03673757599
6036	0.03673012683
6037	0.03671607325
6038	0.03670444552
6039	0.03669359157
6040	0.03668917727
6041	0.03667885795
6042	0.03666764178
6043	0.03665624463
6044	0.0366368205
6045	0.03662373685
6046	0.03661124784
6047	0.03659822182
6048	0.03658618684
6049	0.03657709605
6050	0.03656680713
6051	0.03654802384
6052	0.03653467369
6053	0.03652124466
6054	0.03651001246
6055	0.0364938765
6056	0.03647537667
6057	0.03646490546
6058	0.03644883396
6059	0.03643383719
6060	0.03642091323
6061	0.03640616788
6062	0.03638736607
6063	0.0363706394
6064	0.03635362535
6065	0.03634272274
6066	0.03632971315
6067	0.03631884147
6068	0.03631253324
6069	0.03630567505
6070	0.03629883987
6071	0.03629148903
6072	0.03628512235
6073	0.03627955119
6074	0.03626823355
6075	0.03625287933
6076	0.03623320783
6077	0.03621082817
6078	0.03619989495
6079	0.03618570081
6080	0.03617661241
6081	0.03615959511
6082	0.0361501763
6083	0.03613808439
6084	0.03612293675
6085	0.03610779601
6086	0.03609860802
6087	0.03608392752
6088	0.03607381803
6089	0.03606099693
6090	0.03604922012
6091	0.03603680624
6092	0.03602934025
6093	0.03602104974
6094	0.03600545054
6095	0.03599686673
6096	0.03598881824
6097	0.03597873025
6098	0.03597392759
6099	0.03595976343
6100	0.03594810253
6101	0.03593645907
6102	0.03592251981
6103	0.035910404
6104	0.03589486733
6105	0.03588542828
6106	0.03587708721
6107	0.03586866599
6108	0.03585649059
6109	0.03584804129
6110	0.03583497306
6111	0.03582282591
6112	0.03580960317
6113	0.03578752572
6114	0.03578034337
6115	0.03577040331
6116	0.03576496421
6117	0.03574995729
6118	0.03573711176
6119	0.03571979367
6120	0.03570571708
6121	0.0356906752
6122	0.03567933866
6123	0.03567193271
6124	0.03565598121
6125	0.03563905244
6126	0.03563308743
6127	0.03562818057
6128	0.0356225724
6129	0.03561199205
6130	0.03559394294
6131	0.03558010427
6132	0.03556405161
6133	0.03554883487
6134	0.03553782883
6135	0.03553191892
6136	0.03552330874
6137	0.03550961879
6138	0.03549652251
6139	0.03548637892
6140	0.03547379047
6141	0.03546168068
6142	0.03544781431
6143	0.03543239638
6144	0.03542127783
6145	0.03541127078
6146	0.03539480282
6147	0.03538807899
6148	0.03537855724
6149	0.03537009646
6150	0.03536355081
6151	0.03535464136
6152	0.03534017895
6153	0.03532634015
6154	0.03531263706
6155	0.03530564354
6156	0.03529502435
6157	0.03528730272
6158	0.03527426194
6159	0.03526382473
6160	0.03524488914
6161	0.03522405109
6162	0.0352117336
6163	0.03520445906
6164	0.03518513529
6165	0.03517292683
6166	0.03515960104
6167	0.03514219019
6168	0.03512673062
6169	0.03512191939
6170	0.03511342328
6171	0.03510549504
6172	0.03509897627
6173	0.03508951587
6174	0.03506702085
6175	0.0350497819
6176	0.03503621245
6177	0.03503038938
6178	0.03501878879
6179	0.03500654329
6180	0.03500199373
6181	0.03499720623
6182	0.0349839264
6183	0.03497445276
6184	0.03496769527
6185	0.03495216136
6186	0.03493881828
6187	0.03492970104
6188	0.03492106302
6189	0.03490307653
6190	0.03488805857
6191	0.0348647538
6192	0.03485526631
6193	0.03484554241
6194	0.0348351825
6195	0.03482267991
6196	0.03481034971
6197	0.03479928365
6198	0.03478734082
6199	0.03477255
6200	0.03475340847
6201	0.03473966903
6202	0.03473362475
6203	0.03473000055
6204	0.03471654032
6205	0.034705305
6206	0.03469121219
6207	0.03468405276
6208	0.03467674907
6209	0.03466536943
6210	0.03466012101
6211	0.03464589513
6212	0.03463997174
6213	0.03463249856
6214	0.03462168548
6215	0.03460763922
6216	0.03459313669
6217	0.03458846447
6218	0.03457797225
6219	0.03456250156
6220	0.03455334422
6221	0.03454073229
6222	0.03452396295
6223	0.03450774845
6224	0.03449036175
6225	0.03447927894
6226	0.03446455433
6227	0.03445585642
6228	0.03444227659
6229	0.03442793292
6230	0.03441903687
6231	0.03440725363
6232	0.03439545552
6233	0.03437954392
6234	0.03436631068
6235	0.03436208969
6236	0.03435105736
6237	0.03434220191
6238	0.03433360176
6239	0.0343251435
6240	0.03430962249
6241	0.03429909689
6242	0.03428993042
6243	0.03427645762
6244	0.03427154566
6245	0.03426399985
6246	0.03425377395
6247	0.03423749469
6248	0.0342272689
6249	0.03421700725
6250	0.03420789619
6251	0.03419512462
6252	0.03418683091
6253	0.03418093295
6254	0.0341754321
6255	0.03416470831
6256	0.03415946058
6257	0.03415176849
6258	0.03413808806
6259	0.03413021699
6260	0.03412109087
6261	0.03410984272
6262	0.034089865
6263	0.03408052861
6264	0.03407164545
6265	0.03406413797
6266	0.03404699983
6267	0.03402975422
6268	0.03402042815
6269	0.03400900495
6270	0.03399191329
6271	0.03398451846
6272	0.03396709508
6273	0.03395072204
6274	0.03394392542
6275	0.03392481546
6276	0.03391495895
6277	0.03389934679
6278	0.03388513311
6279	0.03386885061
6280	0.03385249948
6281	0.03384402054
6282	0.03383584936
6283	0.03382484867
6284	0.03381411021
6285	0.03380527546
6286	0.03379223534
6287	0.03377524827
6288	0.03376453193
6289	0.03375113001
6290	0.03373728086
6291	0.03372361914
6292	0.03371450876
6293	0.03369667876
6294	0.03368196451
6295	0.03366385694
6296	0.03365422765
6297	0.03364462044
6298	0.03363177356
6299	0.03361913089
6300	0.03361164468
6301	0.03359741846
6302	0.0335778874
6303	0.03356229924
6304	0.03354859317
6305	0.0335313755
6306	0.03352559545
6307	0.03352255909
6308	0.03351556359
6309	0.03350550464
6310	0.03349332636
6311	0.03347510522
6312	0.03346143003
6313	0.03344325378
6314	0.03343629551
6315	0.03341752312
6316	0.03340390869
6317	0.03339045107
6318	0.03338390563
6319	0.03337851157
6320	0.03337368301
6321	0.03335833962
6322	0.03334891999
6323	0.03332976316
6324	0.03332363735
6325	0.03331600887
6326	0.03330490721
6327	0.03329855395
6328	0.03329459057
6329	0.03328187501
6330	0.03327489488
6331	0.03326407287
6332	0.03324387778
6333	0.03323880727
6334	0.03322120158
6335	0.03321265054
6336	0.03319881686
6337	0.03318615333
6338	0.0331744942
6339	0.03317075493
6340	0.03315845853
6341	0.03314647359
6342	0.0331340217
6343	0.03312764931
6344	0.03311563574
6345	0.03310802729
6346	0.03309522767
6347	0.0330675847
6348	0.0330556493
6349	0.03304644706
6350	0.03302395071
6351	0.03301363031
6352	0.03299392861
6353	0.03297201786
6354	0.03294922182
6355	0.03294697689
6356	0.03293922696
6357	0.03292302213
6358	0.03291757535
6359	0.03290699717
6360	0.03290226656
6361	0.03289006412
6362	0.03288176253
6363	0.03287276524
6364	0.03286331259
6365	0.03285185128
6366	0.03283749534
6367	0.03281832156
6368	0.03280713246
6369	0.03279895589
6370	0.03279494828
6371	0.03278065712
6372	0.03277006441
6373	0.03276391662
6374	0.03275552808
6375	0.03274428258
6376	0.03273621689
6377	0.03272824396
6378	0.03271989066
6379	0.03271000683
6380	0.03270123252
6381	0.03269664514
6382	0.03268887516
6383	0.03266202787
6384	0.03265273566
6385	0.03264222897
6386	0.03263870309
6387	0.03263354232
6388	0.03262544897
6389	0.03261391044
6390	0.03260631717
6391	0.03259227498
6392	0.03258321617
6393	0.0325722496
6394	0.03255888181
6395	0.03254332888
6396	0.03253387291
6397	0.03251968634
6398	0.03250640212
6399	0.03250086059
6400	0.03248849607
6401	0.03248131638
6402	0.03246937247
6403	0.03246004344
6404	0.03244937544
6405	0.03244224153
6406	0.03242825274
6407	0.03241926537
6408	0.03241664716
6409	0.03241090157
6410	0.03239882924
6411	0.03238908588
6412	0.03237487009
6413	0.03236144123
6414	0.03235341678
6415	0.03234736561
6416	0.03233261893
6417	0.03233034044
6418	0.0323170205
6419	0.0323045991
6420	0.03229916203
6421	0.03229253648
6422	0.03228614958
6423	0.03227586351
6424	0.0322600605
6425	0.03225149599
6426	0.032246059
6427	0.03223873377
6428	0.03222972793
6429	0.03221829371
6430	0.03220284437
6431	0.03219387642
6432	0.03218487806
6433	0.0321757498
6434	0.03215905051
6435	0.03215695087
6436	0.03215224891
6437	0.03214168093
6438	0.03213619132
6439	0.03212578606
6440	0.03211637022
6441	0.03211022244
6442	0.03210176579
6443	0.03209704115
6444	0.03208530545
6445	0.03207222462
6446	0.03206091383
6447	0.03205203282
6448	0.03204446752
6449	0.03203577658
6450	0.03203102747
6451	0.03202102653
6452	0.03200730764
6453	0.03199395829
6454	0.03198860908
6455	0.03197901572
6456	0.03196348577
6457	0.03195417286
6458	0.03194035668
6459	0.03193170815
6460	0.03192075433
6461	0.03191312336
6462	0.03191054562
6463	0.03189498652
6464	0.03188194055
6465	0.03186711642
6466	0.03185617053
6467	0.03184565678
6468	0.0318397215
6469	0.03182146945
6470	0.03181418299
6471	0.03179503776
6472	0.03178484933
6473	0.03177342418
6474	0.03176551911
6475	0.03175920943
6476	0.031747159
6477	0.03173518701
6478	0.03171872071
6479	0.03170240479
6480	0.03169374084
6481	0.03168072218
6482	0.03167367166
6483	0.03166652631
6484	0.03165275521
6485	0.03164318184
6486	0.03163333809
6487	0.03162207268
6488	0.03161175681
6489	0.03159650046
6490	0.03158733499
6491	0.03157411811
6492	0.0315640575
6493	0.03155097717
6494	0.03154054024
6495	0.03152432947
6496	0.03151969847
6497	0.03151273328
6498	0.03150474486
6499	0.03149427545
6500	0.03148243401
6501	0.03147096168
6502	0.03146333756
6503	0.03145323961
6504	0.03143726553
6505	0.0314235437
6506	0.03141789021
6507	0.03140655224
6508	0.03139700203
6509	0.03138913212
6510	0.03138216976
6511	0.03137726514
6512	0.03136414719
6513	0.03136105323
6514	0.03135157738
6515	0.03133727474
6516	0.03132376551
6517	0.03131501155
6518	0.03130483052
6519	0.0312968338
6520	0.03129004646
6521	0.03126910153
6522	0.03126460206
6523	0.03125974465
6524	0.03125485583
6525	0.03124488431
6526	0.03124061667
6527	0.03123469895
6528	0.03122980906
6529	0.03122353322
6530	0.0312131765
6531	0.03120468378
6532	0.03119443507
6533	0.0311865338
6534	0.0311787621
6535	0.03116858031
6536	0.03115757592
